"","SA","cancer","type"
"782861c4-6d86-4540-bbad-0c72c9b5dcfb",0.496860612080513,"LUSC","tumor"
"261eb7da-4bf5-4272-9cb8-adf4c90e69fc",0.0133379203278414,"LUSC","tumor"
"29f08660-d0ef-4a5c-94ba-f47254f431fc",0.0695798559445393,"LUSC","tumor"
"15ded895-3fbc-4827-b245-20c0c6883ffe",0.0266022609606704,"LUSC","tumor"
"b5029b18-8caf-4fe6-b888-dc7f34bd990e",0.295666995949771,"LUSC","tumor"
"166ada37-c5d2-4606-a99a-e362731b8521",0.0160456966155799,"LUSC","tumor"
"ce537e92-0ca4-4758-90b1-a26f8db24a45",0,"LUSC","tumor"
"4f05a349-3b06-425c-a8cc-63c1b23a3d65",0.0353277642697507,"LUSC","tumor"
"b6428d53-ea3b-41a1-9092-3b47bf9f6089",0,"LUSC","tumor"
"6a9b0429-ef12-4e9b-9c4e-f89919d17b8b",7.90971777073399e-05,"LUSC","tumor"
"2eb984f2-f7aa-43fe-9c02-28dee3be2791",0.309347247925252,"LUSC","tumor"
"dfc7ce45-f402-4c8a-908b-3915454ff192",0.0365229879222688,"LUSC","tumor"
"c9b7bcc3-aa72-4d73-ae53-539495dc7695",0.0640905277381939,"LUSC","tumor"
"d33418bf-d085-4949-aa96-2f944b66f597",0.0273178526358626,"LUSC","tumor"
"40aa2a8e-dd9b-437d-85e0-b19b84fbfdb4",0.314447456812012,"LUSC","tumor"
"075c00a8-6526-4805-96da-f83d65d0a9c1",0.211522952368688,"LUSC","tumor"
"0430164e-576b-49e4-819f-7e16c8498dc9",0.312892203833607,"LUSC","tumor"
"12c5ce8a-b9cb-4cef-9a0d-29aaed9097dc",0.0790542635591581,"LUSC","tumor"
"9df8e6ae-2da3-4671-801d-05c52fd8f4eb",0.027797207332366,"LUSC","tumor"
"cead3db2-32c1-491d-b37e-a274649ac4ff",0.0122070990100338,"LUSC","tumor"
"9f820691-7bfe-47fe-b208-54ca4e79ef01",0.0527039012862132,"LUSC","tumor"
"6591ac48-9a57-4f9a-b25e-69e9257f4801",0.0415454035832714,"LUSC","tumor"
"e3b67bc9-1d0f-4a89-9ddd-2aee439a0d02",0.111093224448238,"LUSC","tumor"
"9092f59c-a2de-43f6-bcef-0e53f020aa03",0.0692104813757036,"LUSC","tumor"
"e5092c6e-894c-4fe7-8ccf-a74e23303e09",0.014995482149737,"LUSC","tumor"
"39177f29-5f75-4a07-aa1c-7ef52852210b",0.00541691572940525,"LUSC","tumor"
"5984264d-bd86-4d2f-8718-7dcae974f50b",0.0161189077234991,"LUSC","tumor"
"e0a39cee-bddd-48f9-8f1e-717296911d0c",0.0687442767064974,"LUSC","tumor"
"c89ac4df-daf8-482f-bbe2-ea341b66fa0c",0.0117581673542065,"LUSC","tumor"
"5129c899-e3e8-463f-ba55-a59b22b5090d",0.0208198348320608,"LUSC","tumor"
"7e449631-695f-4421-9889-49e2f78aa60e",0.0817744834768138,"LUSC","tumor"
"7027de9a-fec2-4b17-8839-ba4941d3670f",0.0158898627997752,"LUSC","tumor"
"ff94df88-e9ef-42d4-8539-13047fabdd12",0.0364638176566393,"LUSC","tumor"
"fed9f364-bc3f-4134-bf4b-4d24b0eb8315",0.020356872290354,"LUSC","tumor"
"ae261b5d-3881-40b9-8ee7-26b950e0be16",0.0400509019063557,"LUSC","tumor"
"6b0d80d5-401d-4d0b-be6c-bf72e9277e17",0.0619572839918396,"LUSC","tumor"
"c56dfaa3-8513-48bb-afc6-0f59279e1118",0.31180133999525,"LUSC","tumor"
"5f121320-0f61-4bc0-bb69-f5c9a93bc118",0.0237784910255207,"LUSC","tumor"
"d125be69-ea3e-4e26-83b3-966c9b4e2e1d",0.316099984935673,"LUSC","tumor"
"926c657e-2bcd-4d54-b954-7f7273da601d",0.0202939204505984,"LUSC","tumor"
"2f5073e1-9edd-46b5-95e3-8314e2a5b620",0.00784700147985944,"LUSC","tumor"
"918ca71c-c91b-4e3b-b554-14078a53e120",0.00478729174523073,"LUSC","tumor"
"919d48b6-7b92-44cf-bc16-a87e00e33b21",0.306866770607467,"LUSC","tumor"
"e3746081-2d1b-470b-a308-4b2e3a139c21",0.0131654617055078,"LUSC","tumor"
"33ebcf7d-e8f7-4fb0-afff-86cdf7685c23",0.0158914342263616,"LUSC","tumor"
"419abb68-c8be-41d7-91f8-2c73e6212d25",0.0188071354691293,"LUSC","tumor"
"b33d1a25-7861-4237-a619-2dee09b29026",0.0567003958066288,"LUSC","tumor"
"7614bf19-e3a2-492a-abc0-557b274ca326",0.313933959187539,"LUSC","tumor"
"d11039da-5b0c-41c7-b7ae-850d24ae1129",0.016282446997309,"LUSC","tumor"
"ebcf16b4-a804-45eb-8253-0f28a2645729",0.0995993700076867,"LUSC","tumor"
"8b4a7ab6-e8fd-44da-a739-69759dc9a229",0.0124390849711766,"LUSC","tumor"
"97f4d53a-92fc-41ed-a2a8-199e9271bd2c",0.0847078658770552,"LUSC","tumor"
"4fe5292c-bee4-4409-b01c-6eb276a6552c",0.0216103022397671,"LUSC","tumor"
"ac866ca5-8df7-43df-be7f-a68365ccf32e",0.0675255304833559,"LUSC","tumor"
"de481fc9-e97b-496b-91e3-61782f90ce2e",0.468643890213816,"LUSC","tumor"
"f3cbc7ff-972f-4676-8adc-59b4cb8eda34",0.0693642795907804,"LUSC","tumor"
"f46019f0-dbf8-44d6-93a6-7bda7b843135",0.321717282058647,"LUSC","tumor"
"78eeb2c7-4b64-4cb0-9c94-e2ac46a75237",0.015515428241509,"LUSC","tumor"
"4ffe5729-3953-4859-b0bc-6eaac38f7038",0.0215544011371423,"LUSC","tumor"
"910e9b6d-e7d5-4c83-a19c-1eea6e135639",0.013433383480411,"LUSC","tumor"
"4baa88d6-4a88-4d54-9b0e-83365cc85c39",0.0438058144238911,"LUSC","tumor"
"de9bea7f-eb2b-43aa-bede-9889e443bf3a",0.214396406855108,"LUSC","tumor"
"73a758ca-0a39-44ba-982f-709457389e3e",0.060525285912777,"LUSC","tumor"
"7ed8432b-9be7-4b34-83ab-1e5d1284e140",0.0493720000800893,"LUSC","tumor"
"193e9034-42a2-4701-aa3e-2e852ca5c043",0.319825976744039,"LUSC","tumor"
"928e72c6-ec3f-4bc0-9bc4-0d6cb6ae9845",0.0411406149883924,"LUSC","tumor"
"085f62fa-becb-4bd9-8312-8208cacf2245",0.0884793269100667,"LUSC","tumor"
"0c779d44-bba1-4358-bc15-f46691c75346",0.308338498359253,"LUSC","tumor"
"b9240ff1-eade-4782-87fd-3ac24570ec49",0.0935324660023891,"LUSC","tumor"
"31502a7a-bc46-4187-ad4d-823dcc3df94c",0.0131411804594883,"LUSC","tumor"
"244fc1fd-8c72-4581-8bf4-5aa90335024c",0.316418953232935,"LUSC","tumor"
"9a53c473-1364-4bb6-ad36-ef53e0208450",0.34925427526782,"LUSC","tumor"
"23d1382f-7f8e-4adf-a46e-b04a75f55f50",0.0206068865966965,"LUSC","tumor"
"186244aa-2b8c-4ba2-b629-4369d26ca251",0.0340601002039452,"LUSC","tumor"
"8fa989d7-3fba-43b9-8d10-f2790e4a1b51",0.0669517996361155,"LUSC","tumor"
"cc74b323-4638-45fd-9f0c-440fe53b0a54",0.0130400501837521,"LUSC","tumor"
"05faae20-a94e-41fa-b6b6-7ddcfb4f9657",0.295252848918482,"LUSC","tumor"
"1314e8fa-5020-42bf-be50-8785ebd66558",0.301065303466201,"LUSC","tumor"
"f12be7ac-d2dd-4ad1-ab37-32dc85954f59",0.29203785987485,"LUSC","tumor"
"efa6c2b7-bd4b-4c98-8572-fe4ff4c72f59",0.0684853623166214,"LUSC","tumor"
"8fe1bea7-0bfe-4868-a093-ab5540a0475d",0.0264085887470618,"LUSC","tumor"
"18def1b0-03cc-4d8f-9b06-edaf4dfdda60",0.0577971753683412,"LUSC","tumor"
"bac76153-0c76-474f-b201-e9db506cd967",0.0889587461441345,"LUSC","tumor"
"bfc0d795-64f4-48b3-ad08-8c564e5e5367",0.312509526765504,"LUSC","tumor"
"6585a6a7-4cfa-4b05-b1ed-5f3eec41436a",0.328132181996262,"LUSC","tumor"
"cd58bcbf-3cbf-41a2-bfc3-caf667cd9f6b",0.0622151663597111,"LUSC","tumor"
"d8a70c8b-c093-480a-8cfa-82ab88fd026c",0.231984219565638,"LUSC","tumor"
"463a9184-1a73-4503-9c4c-c42346e7cc6c",0.0345399526856036,"LUSC","tumor"
"9d19d674-82ce-4f8f-bdec-995fc4bdc96e",0.094555017137766,"LUSC","tumor"
"448f68c4-512b-4fc4-856c-7375eef9356e",0.0163147924667575,"LUSC","tumor"
"60d8397c-575b-40db-ba26-b236f6672b6e",0.0131271773404817,"LUSC","tumor"
"54f09d8e-1b6a-4df2-ab74-ecf2cecd456e",0.316186592397108,"LUSC","tumor"
"4a3a9b6e-b042-41c7-adaa-b383790b3570",0.241471804932942,"LUSC","tumor"
"e5a17900-00b3-4455-9a74-11f6058f1e72",0.020042009303046,"LUSC","tumor"
"e07555c2-e097-48c5-a3f4-c08245b62172",0.0382994011131948,"LUSC","tumor"
"aacf82c4-08d9-455a-80f6-7d179bfd6075",0.0656933266409589,"LUSC","tumor"
"0ce1c35b-bbf4-4242-b1dc-5112f72c7e76",0.316164138690816,"LUSC","tumor"
"508c94f5-09ed-4148-993d-15340ada3a76",0.0671300291838633,"LUSC","tumor"
"3fd06f86-d73c-40fd-8e6f-034df97aa078",0.0869307945314171,"LUSC","tumor"
"9391b623-4ec1-43a2-85ec-7b80be87827d",0.00011819661492653,"LUSC","tumor"
"326fb6a5-33c8-4613-afc4-88251e05e27d",0.0821385388075883,"LUSC","tumor"
"6570a43f-2c11-4586-8a65-9279fc113a7e",0.0991820843260274,"LUSC","tumor"
"191fe3d1-febf-4585-b6f4-263bfad4dd7e",0.0899235394056167,"LUSC","tumor"
"2634f886-0f96-4ca7-852e-7342e0bcc77e",0.073141914565604,"LUSC","tumor"
"d93c083a-6d17-4cc8-ba77-a1b5cf5b047f",0.0583036457207035,"LUSC","tumor"
"a030ee9f-ed70-41c9-9697-8856862def81",0.0087178834684188,"LUSC","tumor"
"b8294891-3d12-4ee0-9f75-5d300e6cad82",0.0957085728634713,"LUSC","tumor"
"da70a48f-921c-4300-b1e3-181c7cb1f585",0.0581598727317214,"LUSC","tumor"
"38a6ba1f-b444-4155-a168-ec2df0ee0785",0.321849392413642,"LUSC","tumor"
"41755a5b-a412-4635-94a2-d515869e7786",0.0631348199968233,"LUSC","tumor"
"1b0e943e-3eee-411f-93ce-4014a35b0889",0.0964114054676052,"LUSC","tumor"
"74c2eefa-fda5-4402-b78f-48068e334e8b",0.0356746261586115,"LUSC","tumor"
"2045736e-7d0f-4b17-b74b-3b12aee3e68c",0.305116032407281,"LUSC","tumor"
"90863585-0cda-445f-bbd8-70946dfead8c",0.0811875209278616,"LUSC","tumor"
"cb6bba89-f467-4e0e-9dd1-04631e23d18c",0.0827763294363234,"LUSC","tumor"
"fbd698d2-b7c6-4cb6-8a60-45d89da8748e",0.0712799557217261,"LUSC","tumor"
"92cca4f3-cd7a-4db2-b878-81795b80b88e",0.0163894005075295,"LUSC","tumor"
"e6666464-d4b2-4ec5-bd17-902974d4758f",0.0896471465022278,"LUSC","tumor"
"9e67006d-40e1-495f-833e-a893c6f97692",0.325905737621964,"LUSC","tumor"
"68a7b049-16a4-4d72-b83e-0f2b79fb4c97",0.313940710729169,"LUSC","tumor"
"f0e185ca-ecbc-4954-a84c-8828b1955499",0.00763002765780298,"LUSC","tumor"
"7b0d7792-c803-4dd0-b9bf-cb83da2d199a",0.0594680613064991,"LUSC","tumor"
"25a22e08-ed35-4aa7-b7d0-e5cc4250819a",0.293490231280611,"LUSC","tumor"
"d26a96d5-7947-4e75-863e-8b423624c19a",0.033879359707257,"LUSC","tumor"
"a12b1681-b598-40c3-80fe-1801f3f1189d",0.0120311126304886,"LUSC","tumor"
"638c5407-a6e5-49fb-b3e2-a089ac00e09e",0.0450830306058303,"LUSC","tumor"
"a46ae82f-3b45-42d9-ab3e-f15cdbaa49a2",0.0697712403598535,"LUSC","tumor"
"b68d29bd-edc7-4375-99f7-c5daf72f3ba6",0.0719290230201187,"LUSC","tumor"
"5e6b86c6-3d79-47bb-9faf-ca22659cfea7",0.0693629736347911,"LUSC","tumor"
"69fdfc91-8c4d-4018-bff7-74bbefbbaca8",0.0251034749135171,"LUSC","tumor"
"7578c9a3-fff8-45c4-ac28-1c6141a9a2ad",0.302146273490948,"LUSC","tumor"
"ba73a860-cade-408d-8d27-14eada2b53b0",0.000288523856660271,"LUSC","tumor"
"55a8c345-251f-42dd-abc0-8a2f46db5fb3",0.0130937936078431,"LUSC","tumor"
"8157302d-2de9-4fd0-814d-1e72a1743eb4",0.0680657136950617,"LUSC","tumor"
"83d11444-c029-4152-996b-444997c20db5",0.0198165039161669,"LUSC","tumor"
"189c58f3-d26a-401f-abd0-c11dee3429b6",0.0197266537599592,"LUSC","tumor"
"765da636-0592-47c8-b663-ee3b613468bb",0.0134789133282615,"LUSC","tumor"
"47f88d91-828f-4844-8e75-b9676d359abb",0.0575680079876549,"LUSC","tumor"
"46b30674-8b28-4823-989b-098f7334abbc",0.0374848209735592,"LUSC","tumor"
"fe8652a7-7af4-4ae9-adbe-229f6e6278be",0.0751922203218507,"LUSC","tumor"
"dc1f2a5a-5da8-48d9-92e4-603a5650e3bf",0.0524690481396648,"LUSC","tumor"
"7a8ccd32-a30a-422f-99cb-11f3d2b50bbf",0.0708728917871189,"LUSC","tumor"
"2cc12ab2-4f73-4a38-aba4-8a99ce19f4c4",0.291099328796217,"LUSC","tumor"
"1d97d7d8-6b7f-4240-acc7-26de583a84c5",0.0442358701022833,"LUSC","tumor"
"4cb7dce0-5d60-49db-bccb-6dff0a0acec6",0.086715573956277,"LUSC","tumor"
"025c9226-0205-4db9-9337-74912a5870ca",0.0910740290442134,"LUSC","tumor"
"a7154064-add6-4d31-9622-8051f9a94bd2",0.0697546481694552,"LUSC","tumor"
"cc4da9c6-cab2-44ff-8219-d293ecd07dd4",0.013111557411075,"LUSC","tumor"
"a1f24a24-cfea-490d-b258-c7826db285d5",0.0698808638243764,"LUSC","tumor"
"68729130-7ea0-43bf-9003-fca77c4effdd",0.226180377263973,"LUSC","tumor"
"93266395-332d-4747-ba01-2ff117780be1",0.306953375255962,"LUSC","tumor"
"64cc8829-8b70-4b43-a364-4905139379e4",0.0718905165390474,"LUSC","tumor"
"7badc217-0e28-4d89-bc40-95cb1cfd69e7",0.0588380121552503,"LUSC","tumor"
"2de004c4-a3d2-4f19-9604-3915feae1ae7",0.0648578044405972,"LUSC","tumor"
"599ddc29-8fc1-4f12-9ef1-f19e9b1d48e8",0.0402941823784216,"LUSC","tumor"
"4d87237d-f15d-4ed7-9958-f1c19e273ceb",0.015839995305935,"LUSC","tumor"
"623610fa-fcb7-42ae-84b5-be3228851aec",0.107185921329321,"LUSC","tumor"
"9e7b3cd8-5195-4757-ac99-f96fdd02b6ec",0.0127652935996329,"LUSC","tumor"
"ce9b4a2f-11f1-42fb-8d59-13ef4f3765f2",0.0572861607467307,"LUSC","tumor"
"0cb7de4f-82c6-472b-a5ca-45d26882e7f3",0.290604020924905,"LUSC","tumor"
"3e93831e-6d74-44bd-8c9d-a21f218b5cf6",0.0329551804045541,"LUSC","tumor"
"0383d3ed-2da2-4aae-b51e-5f5cc7b59bf6",0.0251289961464368,"LUSC","tumor"
"df842b1b-8491-4d38-8c37-2beab7fd19f6",0.0332468529490823,"LUSC","tumor"
"23ca1146-cb1b-4054-a4ff-200b87444bf9",0.0327653490012946,"LUSC","tumor"
"b634abd7-247e-43be-8bc4-1c48ba2960fb",0.01317658072576,"LUSC","tumor"
"d62dc25d-cc78-4024-886f-01aa931cbafb",0.012766237189459,"LUSC","tumor"
"da144299-5541-47d7-a59e-c92896df08fc",0.0635422265840354,"LUSC","tumor"
"8b7c379c-cdbe-40a2-a867-dca2ec5520fe",0.0244558010834893,"LUSC","tumor"
"57c4cec4-6629-41b0-9fd0-8ddedeedb6fe",0.0395764377939181,"LUSC","tumor"
"7a3997b2-1d86-4666-bfbc-24404002ae06",0.0333735961218064,"PRAD","tumor"
"5d663b98-8416-4305-a891-111b7a4dc40b",0.102304071243074,"PRAD","tumor"
"fe330797-5a40-45a8-98df-43a33369e90f",0.442468018138007,"PRAD","tumor"
"96089343-b7de-46d0-b51f-65d5e0f07116",0.0161027572383065,"PRAD","tumor"
"41f0988e-3bf0-4733-98b3-863b7d11b521",0.016992352708406,"PRAD","tumor"
"2821cf4c-03c0-4db2-bfc1-eb19b6254223",0.444487484290852,"PRAD","tumor"
"4bf521f6-7804-49ba-8c56-28e253531628",0.0498980697841186,"PRAD","tumor"
"fca5badd-a6b2-4602-9b8f-0cd760e0ac2a",0.308221747512704,"PRAD","tumor"
"5206c997-ccae-463e-9902-c60ada86e632",0.0119335862148468,"PRAD","tumor"
"7da4280c-511e-493e-b187-88ecca427c33",0.0294811908065476,"PRAD","tumor"
"7441b31d-c6da-4f1b-8013-db0bf98f673c",0.280037573532536,"PRAD","tumor"
"24294d96-d0e1-4c7e-80b6-9dcafe07d841",0.0776872360592789,"PRAD","tumor"
"2e1ac099-ce43-4605-bdfd-fa71de8eae44",0.419270167242871,"PRAD","tumor"
"f3285881-878e-4190-bb96-9a2303c76346",0.0168530306049529,"PRAD","tumor"
"8fdc015d-ffc8-45de-8199-35928a26f447",0.426301834767208,"PRAD","tumor"
"e871822f-87bc-482e-9e8c-2c40b00cbc4f",0.0830930502402717,"PRAD","tumor"
"e2625c62-2aba-4670-a186-a7c03d69dd58",0.039435706274271,"PRAD","tumor"
"c0ab085d-4bfd-428a-a4e7-d300a170755a",0.422258706754731,"PRAD","tumor"
"001da225-94b6-4018-80cf-a51915e83e5d",0.411244739066154,"PRAD","tumor"
"4e5beedf-3052-4a74-9427-9029cc2ff36e",0.0339751831652336,"PRAD","tumor"
"b8ee15bc-7b7e-43f7-892c-47b828a6e078",0.0757870925922071,"PRAD","tumor"
"b41bad82-d7c5-4cff-9ece-9cb5dd35de7f",0.101756934316888,"PRAD","tumor"
"cd86eaf7-d370-49db-a4af-16c81a2e9585",0.0493536199101851,"PRAD","tumor"
"7e9af69d-85f2-473e-9bb6-ae28170966a8",0.420164437045291,"PRAD","tumor"
"ac7d114a-df0e-475b-a9a7-f9e142ab02ab",0.102187570924929,"PRAD","tumor"
"41f68f11-1545-4453-929b-f12febfa68ac",0.115575555566901,"PRAD","tumor"
"fecfa772-f3c9-4588-9d5a-518419f193b5",0.0457993516084959,"PRAD","tumor"
"517e939f-d96f-4567-93eb-5f12aef517b7",0.409141092808972,"PRAD","tumor"
"30314913-97c1-4efd-98ce-bff1c006e1bc",0.107060449764286,"PRAD","tumor"
"d3d18f42-fdbf-4f9e-9b77-cf6ed79544c5",0.423142865414384,"PRAD","tumor"
"66555f86-f6c4-4ee5-99d1-b16c45c5a3c6",0.0167655756339891,"PRAD","tumor"
"b21858c3-ba6c-478d-ace3-c2325183a7cd",0.104639980497712,"PRAD","tumor"
"cec3699e-8ddb-4197-a4ed-93af06852ccd",0.0363144696947632,"PRAD","tumor"
"271ab61c-7b2d-4874-bcd5-803572f485ce",0.0932363417819721,"PRAD","tumor"
"d3138878-37fb-40ae-aa52-d057a25fedd1",0.396800820140885,"PRAD","tumor"
"d720fba8-827e-48d5-aec0-735c735cf1d8",0.310304543667071,"PRAD","tumor"
"8f261fd2-c4d0-44e3-a781-18906b6c63ee",0.0886721425666159,"PRAD","tumor"
"0eac1c1b-4b84-479b-a8e9-dc7ed4d3e0f3",0.0936580559479677,"PRAD","tumor"
"6897281d-8cc6-44ed-929a-0c8c1fc80100",0.0915991666199479,"PRAD","tumor"
"fe853f93-5273-434d-8021-e084f9494e05",0.074070495206042,"PRAD","tumor"
"df243cb8-a1a1-423a-b44c-12d3bc689f05",0.0868515426123365,"PRAD","tumor"
"b730e9ad-da24-46a3-be56-a89447421c09",0.00652291137724503,"PRAD","tumor"
"870e6c5b-94c3-466e-a599-064fd900f110",0.0175871813703778,"PRAD","tumor"
"535b21a6-c639-4853-9bb2-5b82dca9cb18",0.0658152065643894,"PRAD","tumor"
"306724c1-9971-495b-af7e-ef9ba1a2ad1a",0.114021755233399,"PRAD","tumor"
"c9a2a53a-5140-4a59-9266-c585b7d30c1b",0.408156414596995,"PRAD","tumor"
"003faa08-d5ca-4f6f-ac93-1b8ec205701d",0.17279896306264,"PRAD","tumor"
"bae0de84-692c-49c9-a035-e801611f621e",0.284732416689178,"PRAD","tumor"
"b91fc9f2-9657-44f8-b93b-327c9cac2721",0.0344259315179145,"PRAD","tumor"
"4440f3aa-48b5-450a-9fc8-5ceb470dd323",0.034370593999439,"PRAD","tumor"
"4ba2c6c9-02e8-4434-9b53-3d24d9c68a25",0.427946874834621,"PRAD","tumor"
"d3d7325a-deb7-4377-98b7-fd7802653e27",0.163934996319886,"PRAD","tumor"
"95afbe7a-9495-433d-8cf0-41d126110428",0.0168161584386004,"PRAD","tumor"
"3460b92c-977b-4658-bc7f-fbbec9a5332a",0.0718228079650648,"PRAD","tumor"
"2e6fdd29-c90e-441a-9d8a-7ff30553862a",0.0348813846229266,"PRAD","tumor"
"344c9b2c-98c8-41f8-8dd1-75dc17bd3e2b",0.0499801154181785,"PRAD","tumor"
"dda9aacd-d338-4ccc-bb23-65f22671882c",0.0168590804682446,"PRAD","tumor"
"bbbbfeb6-a5a4-49e1-933e-bc292673402e",0.359859837420033,"PRAD","tumor"
"ae48c4b5-785a-4e19-9ff6-76c009d20331",0.0260658618476175,"PRAD","tumor"
"180867f0-954b-47c7-8b86-cba55fa1f137",0.0999765199792833,"PRAD","tumor"
"e4b33db3-20c9-4f49-a175-d2374e63fd38",0.448850742620315,"PRAD","tumor"
"ae4887d1-578b-4258-9b1b-715fd9c2b43a",0.0188749533942939,"PRAD","tumor"
"e435c03f-0277-49c1-83ef-19452082723e",0.0168675194112178,"PRAD","tumor"
"467bf85c-e6b2-4ee0-98e1-84341089b13f",0.159707914228817,"PRAD","tumor"
"654db268-a54b-405d-b3ba-4cdc7dc89c4e",0.0294953541282982,"PRAD","tumor"
"344e4bb2-5417-486d-a3c5-47eaae071f50",0.0876210601757012,"PRAD","tumor"
"cea3d07a-07d4-4dd6-aab4-8b9afec7ec52",0.0167518101114856,"PRAD","tumor"
"b0c7c628-003d-4529-a9f2-435f7a2da053",0.465881414730166,"PRAD","tumor"
"60fbfc07-c569-4069-8b71-8030df0cae53",0.017323971982832,"PRAD","tumor"
"6dd54bd4-16d1-478a-8afc-cc2a27cb6454",0.0337444009705986,"PRAD","tumor"
"c6ad4922-9981-4493-9f33-87a449b6ee55",0.0745392434102108,"PRAD","tumor"
"75858032-a88a-4851-bce5-66831d649d57",0.0497356972808508,"PRAD","tumor"
"aed2aeb1-13c7-4abc-b1af-38189f097059",0.150423009309734,"PRAD","tumor"
"86867779-c230-4ec7-bc6e-ed111dead561",0.272430791686963,"PRAD","tumor"
"857b9e72-d27e-47ce-9d07-8eedb052d261",0.445243558501716,"PRAD","tumor"
"f93110d3-d250-4bbe-a9ff-35d759db7e61",0.017619471829661,"PRAD","tumor"
"d7671995-e0ff-41c8-8a21-9a026889be63",0.0816807041304552,"PRAD","tumor"
"26769c35-bd7c-4c66-8abd-eb8d0d60ae67",0.0920870861837199,"PRAD","tumor"
"8ef1859d-d65a-4a2c-9b27-7d91ff3a6169",0.0366995048707511,"PRAD","tumor"
"4f723f48-6182-4641-a52a-dd70f2d4a26c",0.0769568321629316,"PRAD","tumor"
"0c52c8c5-9f34-42ab-aa93-8122998e116c",0.0920814090399215,"PRAD","tumor"
"c2750cb6-dd39-41e2-b615-271d72a8876c",0.0813364737760562,"PRAD","tumor"
"bfc6bcb5-f6a8-41d1-a36d-0220ff31b577",0.401769110306277,"PRAD","tumor"
"1d3c0c08-aa86-4857-879e-110da5e35b77",0.418693493394074,"PRAD","tumor"
"1a20c6d9-94a1-4b89-b73b-294d4553e578",0.100836945579697,"PRAD","tumor"
"ad1fa71a-d92f-4613-a46c-48740e85be79",0.0702543837481545,"PRAD","tumor"
"6a4155d8-6302-4d6d-a023-3be33521e97a",0.101502867172716,"PRAD","tumor"
"d6e4775e-6b5f-41c2-a10e-7305df78167f",0.0524870862652381,"PRAD","tumor"
"629b8796-6400-48b0-9fc0-45d22fa15f80",0.0505406442392061,"PRAD","tumor"
"03b62d0c-8fa3-4caf-8013-65d2087ffa80",0.079883911014326,"PRAD","tumor"
"ee118e80-f125-4655-8845-56a9cbba0680",0.0446487378865635,"PRAD","tumor"
"f4f647dc-c630-429c-ad49-ada43b652781",0.0273937747655879,"PRAD","tumor"
"234c42b7-e6a1-4cb3-9b30-d066541e918b",0.178937674295994,"PRAD","tumor"
"76d66b1a-d8b0-478f-ba99-e56dfb47018c",0.409123524328298,"PRAD","tumor"
"09a7bad6-4ab2-428a-b96c-bc3c298c4496",0.4326515409577,"PRAD","tumor"
"3c118ab0-01e4-47f1-a11c-fccd2eddab9b",0.0209216080267359,"PRAD","tumor"
"09fa70b5-cb83-4d75-9921-682414c79b9e",0.0948686974469444,"PRAD","tumor"
"9d4c6efe-b12e-400e-8426-4bebb3d1099e",0.119995826621238,"PRAD","tumor"
"6e573d3d-6246-4338-8fd5-96a2463055a2",0.302140285276572,"PRAD","tumor"
"21a78fff-a5b9-4048-a6f8-3592a9d7e7a3",0.0983685815592181,"PRAD","tumor"
"17950863-df00-40e0-86da-1fec9b6c72a4",0.0931442318841225,"PRAD","tumor"
"9aed3f88-dead-41f3-a718-6b54586182a8",0.0945581665309585,"PRAD","tumor"
"4f90529c-f99f-4f49-8c72-337cbd4f02a9",0.553434352704903,"PRAD","tumor"
"7c722601-fe14-4461-96bf-c087ea8cbaa9",0.0627362202809711,"PRAD","tumor"
"865e87d1-9582-4e3d-bbb7-afc0b146bba9",0.0611918878921391,"PRAD","tumor"
"939ab9fa-9956-4a78-b676-444da091d1ac",0.0172810787958945,"PRAD","tumor"
"ce9281fc-339b-45e3-9de8-68ee22c18aae",0.0458761172392454,"PRAD","tumor"
"d6485d4f-2c32-439c-8192-96f25cab3fb9",0.116715381831701,"PRAD","tumor"
"1d7b591b-8382-47c9-8555-64b7e96965bc",0.0314046343521017,"PRAD","tumor"
"4ae61726-c41c-4a55-b85e-4c03e2f952be",0.399723785354973,"PRAD","tumor"
"e3e13b94-9335-4b34-9975-eca99eb1bcbe",0.0330798129183529,"PRAD","tumor"
"692d9e91-b8e7-421b-8165-b4797fb63ebf",0.0170661631700982,"PRAD","tumor"
"9691b578-c121-438b-8107-4c9584fc10c0",0.438506600147604,"PRAD","tumor"
"d834c549-080b-41e1-9ed0-5476efe5c5c1",0.0797738934995819,"PRAD","tumor"
"83189810-444e-4a58-9b5f-349c2f0aafc5",0.0354431576426398,"PRAD","tumor"
"ea5b09c5-a45d-44bc-8477-daf6b0dd79c7",0.038138717263511,"PRAD","tumor"
"90aab588-049d-4c56-b024-97831990f7cb",0.0938782572558347,"PRAD","tumor"
"1d30f2fd-8743-4e9d-8e85-ed0a3aa217cc",0.107809460004561,"PRAD","tumor"
"99e25d92-6c07-4691-a604-a3a6899b73cf",0.0909424037969627,"PRAD","tumor"
"acff3e0e-61b6-4374-8482-6c0e8be77bd0",0.0950285418854087,"PRAD","tumor"
"72083d64-47cb-4cb6-9fc4-66e20208b2d1",0.0160128897316416,"PRAD","tumor"
"214eb2ce-75ef-4e56-9e7e-f9b7bab3b5d2",0.0511424339043108,"PRAD","tumor"
"19f5fe2c-ca30-471f-b487-8bd62c0fdfd4",0.0864034359069926,"PRAD","tumor"
"cd9d487f-1d76-47e4-972d-e393777402d5",0.371357867077354,"PRAD","tumor"
